Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y61.sam
AT3G50910	536.83
AT3G50920	437
AT3G50925	0
AT3G50930	311
AT3G50940	16
AT3G50950	1378.50
AT3G50960	32.50
AT3G50970	77
AT3G50980	0
AT3G50990	0
AT3G51000	1028.50
AT3G51010	650
AT3G51020	0
AT3G51030	64
AT3G51040	254
AT3G51050	496.50
AT3G51057	0
AT3G51060	24
AT3G51070	16.50
AT3G51075	6.50
AT3G51080	423
AT3G51090	59
AT3G51100	223
AT3G51110	115
AT3G51120	174
AT3G51130	743.00
AT3G51135	0
AT3G51140	1071
AT3G51150	164
AT3G51160	842
AT3G51171	1
AT3G51180	16.67
AT3G51190	0
AT3G51200	0
AT3G51210	0
AT3G51220	21
AT3G51230	36
AT3G51238	506.67
AT3G51240	506.67
AT3G51250	414.50
AT3G51260	2035.50
AT3G51265	0
AT3G51270	413
AT3G51280	24
AT3G51290	60.67
AT3G51300	31
AT3G51310	258.33
AT3G51320	66
AT3G51325	9
AT3G51330	438.50
AT3G51340	30
AT3G51350	33
AT3G51360	3
AT3G51370	2904.67
AT3G51375	4
AT3G51380	20
AT3G51390	337.50
AT3G51400	85
AT3G51410	2
AT3G51420	1539.50
AT3G51430	857.75
AT3G51440	209.67
AT3G51450	401.83
AT3G51460	540.50
AT3G51470	170.25
AT3G51480	23
AT3G51490	0
AT3G51500	293
AT3G51510	4074.50
AT3G51520	699
AT3G51530	34
AT3G51540	7
AT3G51550	1962.92
AT3G51560	0
AT3G51570	0
AT3G51580	239.50
AT3G51590	0
AT3G51600	17496.33
AT3G51610	616.50
AT3G51620	207.33
AT3G51630	234.17
AT3G51632	234.17
AT3G51636	0
AT3G51640	204.50
AT3G51642	4
AT3G51644	0
AT3G51650	169.00
AT3G51660	982
AT3G51670	1418.50
AT3G51680	0
AT3G51690	0
AT3G51700	0
AT3G51710	28
AT3G51720	57
AT3G51730	2238.00
AT3G51740	185
AT3G51750	131.50
AT3G51760	56.50
AT3G51770	286
AT3G51780	551
AT3G51790	321
AT3G51800	1604.50
AT3G51810	0
AT3G51820	4529.25
AT3G51830	445.50
AT3G51840	1821
AT3G51850	673.50
AT3G51860	691
AT3G51870	535.50
AT3G51880	722
AT3G51890	346.67
AT3G51895	396.33
AT3G51910	52.67
AT3G51915	0
AT3G51920	2544
AT3G51930	40.50
AT3G51940	65.33
AT3G51950	1560.33
AT3G51960	26
AT3G51970	88
AT3G51980	236.50
AT3G51990	165
AT3G52000	0
AT3G52010	0
AT3G52020	0
AT3G52030	150
AT3G52040	250.50
AT3G52050	366
AT3G52060	1939.50
AT3G52070	109
AT3G52072	118.50
AT3G52080	2
AT3G52090	878
AT3G52100	139
AT3G52105	419
AT3G52110	217.50
AT3G52115	12
AT3G52120	693.67
AT3G52130	2
AT3G52140	552.33
AT3G52150	3469.00
AT3G52155	922.17
AT3G52160	4.83
AT3G52170	64
AT3G52180	1064.50
AT3G52190	297.33
AT3G52200	422.50
AT3G52210	140.83
AT3G52220	454.33
AT3G52230	4063.92
AT3G52240	187.25
AT3G52250	224.50
AT3G52260	129.50
AT3G52270	2
AT3G52280	144.33
AT3G52285	0
AT3G52290	187
AT3G52300	3727.50
AT3G52302	0
AT3G52310	2.67
AT3G52320	0
AT3G52330	0
AT3G52340	453.67
AT3G52345	3.17
AT3G52350	0
AT3G52360	1037.50
AT3G52370	459.50
AT3G52380	4385.00
AT3G52390	151.33
AT3G52400	2486
AT3G52420	205
AT3G52430	1412.50
AT3G52440	0
AT3G52450	68
AT3G52460	46
AT3G52470	1426.50
AT3G52480	227
AT3G52490	22.50
AT3G52500	5229.17
AT3G52510	3
AT3G52520	168
AT3G52525	25
AT3G52530	3
AT3G52535	215
AT3G52540	86
AT3G52550	131.50
AT3G52560	2695.50
AT3G52561	0
AT3G52565	0
AT3G52570	172
AT3G52580	1379.00
AT3G52590	7225.33
AT3G52600	2.50
AT3G52605	206.50
AT3G52610	389.50
AT3G52620	6
AT3G52630	374.50
AT3G52640	387.50
AT3G52660	311.50
AT3G52670	19
AT3G52680	37
AT3G52690	0
AT3G52700	2
AT3G52710	894
AT3G52720	564
AT3G52730	3952.50
AT3G52740	435
AT3G52742	21.50
AT3G52748	43
AT3G52750	863.50
AT3G52760	568
AT3G52765	0
AT3G52770	46
AT3G52780	0
AT3G52790	6
AT3G52800	2842.83
AT3G52810	0
AT3G52820	16
AT3G52830	0
AT3G52840	664.33
AT3G52850	797.29
AT3G52860	199.12
AT3G52870	820
AT3G52880	3895.33
AT3G52890	224
AT3G52900	86.50
AT3G52905	63.50
AT3G52910	136.33
AT3G52920	417.50
AT3G52930	6420.50
AT3G52940	350.50
AT3G52941	0
AT3G52950	197
AT3G52955	0
AT3G52960	5558.67
AT3G52970	0.33
AT3G52980	0
AT3G52990	2800.08
AT3G53000	258
AT3G53010	39.50
AT3G53015	0
AT3G53016	0
AT3G53020	4692.83
AT3G53030	207.50
AT3G53040	0
AT3G53050	0
AT3G53060	0
AT3G53065	1
AT3G53070	0
AT3G53075	0
AT3G53080	0
AT3G53090	101
AT3G53100	137
AT3G53110	790.50
AT3G53120	483.50
AT3G53130	705.50
AT3G53140	6
AT3G53150	10
AT3G53160	0
AT3G53170	30
AT3G53180	744
AT3G53190	724
AT3G53200	0
AT3G53210	54
AT3G53220	97
AT3G53230	98
AT3G53232	124
AT3G53235	21.50
AT3G53240	93
AT3G53250	19
AT3G53260	978.50
AT3G53270	371
AT3G53280	747
AT3G53290	0
AT3G53294	0
AT3G53300	0
AT3G53305	0
AT3G53310	96
AT3G53320	21.50
AT3G53330	0.50
AT3G53340	363.50
AT3G53342	0.50
AT3G53350	37.50
AT3G53360	20.50
AT3G53365	7
AT3G53370	222.50
AT3G53380	150
AT3G53390	159.50
AT3G53400	357.00
AT3G53402	357.00
AT3G53410	214
AT3G53420	27711.33
AT3G53430	3959.50
AT3G53440	45
AT3G53450	1
AT3G53460	21488.75
AT3G53470	695.50
AT3G53480	1
AT3G53490	125
AT3G53500	1122.50
AT3G53510	133.25
AT3G53520	880
AT3G53530	298.50
AT3G53540	149.50
AT3G53550	0
AT3G53560	868.50
AT3G53570	248.25
AT3G53580	2265
AT3G53590	0.50
AT3G53600	8
AT3G53610	739.50
AT3G53611	2
AT3G53620	631
AT3G53630	684.50
AT3G53640	0.50
AT3G53650	81
AT3G53668	318.25
AT3G53670	318.25
AT3G53680	29.50
AT3G53690	18
AT3G53700	271
AT3G53710	571.50
AT3G53720	306
AT3G53730	1850.50
AT3G53740	3595.00
AT3G53750	612
AT3G53760	94
AT3G53770	0
AT3G53775	0
AT3G53780	455.50
AT3G53790	0
AT3G53800	460
AT3G53810	126
AT3G53820	5
AT3G53830	27
AT3G53840	6
AT3G53850	284
AT3G53860	24.50
AT3G53870	3378.50
AT3G53880	180
AT3G53890	4035.83
AT3G53900	812.50
AT3G53910	0
AT3G53920	499
AT3G53930	105.00
AT3G53940	77
AT3G53950	443
AT3G53960	413.50
AT3G53965	0
AT3G53970	916
AT3G53980	13
AT3G53990	3314.00
AT3G54000	44
AT3G54010	386.83
AT3G54020	322
AT3G54030	261
AT3G54040	11
AT3G54050	13848.50
AT3G54060	72.50
AT3G54070	0
AT3G54080	738.33
AT3G54085	219.33
AT3G54090	379
AT3G54100	119
AT3G54110	1283.50
AT3G54120	229
AT3G54130	211.50
AT3G54140	693.00
AT3G54150	75
AT3G54160	13
AT3G54170	191
AT3G54180	126.33
AT3G54190	358.50
AT3G54200	822.50
AT3G54210	10851.67
AT3G54220	472.50
AT3G54230	279.50
AT3G54240	0
AT3G54250	75
AT3G54260	110
AT3G54270	26
AT3G54280	151
AT3G54290	730.50
AT3G54300	398
AT3G54310	0
AT3G54320	154
AT3G54340	0
AT3G54350	209
AT3G54360	2006.83
AT3G54363	59
AT3G54366	2300
AT3G54380	178
AT3G54390	89.00
AT3G54400	1568
AT3G54410	0
AT3G54420	174.50
AT3G54430	184.50
AT3G54440	396
AT3G54450	5
AT3G54460	182
AT3G54470	660.50
AT3G54480	537
AT3G54490	10
AT3G54500	570
AT3G54510	4
AT3G54520	0
AT3G54530	0
AT3G54540	503.50
AT3G54550	0
AT3G54560	601
AT3G54570	0
AT3G54580	0
AT3G54590	0
AT3G54600	2678.50
AT3G54610	165
AT3G54620	975.50
AT3G54625	10
AT3G54630	10
AT3G54640	1835.50
AT3G54650	621
AT3G54660	3750
AT3G54670	146
AT3G54680	339
AT3G54690	898.50
AT3G54700	0
AT3G54710	62
AT3G54720	168.50
AT3G54730	0
AT3G54740	82
AT3G54750	122
AT3G54760	342
AT3G54770	1
AT3G54780	3.50
AT3G54790	167.50
AT3G54800	0
AT3G54802	0
AT3G54804	0
AT3G54810	828.08
AT3G54820	269.50
AT3G54826	707
AT3G54830	708
AT3G54840	949.33
AT3G54850	265
AT3G54860	196.50
AT3G54870	3
AT3G54880	585.00
AT3G54890	51276.67
AT3G54900	4513.00
AT3G54910	72
AT3G54920	1930.50
AT3G54925	0
AT3G54930	55
AT3G54940	0
AT3G54950	440.50
AT3G54960	592.83
AT3G54970	113.50
AT3G54980	28
AT3G54990	92
AT3G55000	295.50
AT3G55005	273.50
AT3G55010	495
AT3G55020	477
AT3G55030	523.50
AT3G55040	1977.25
AT3G55050	351.50
AT3G55060	14
AT3G55070	372
AT3G55080	183.00
AT3G55090	27
AT3G55100	0
AT3G55110	157.50
AT3G55120	704.50
AT3G55130	1328.50
AT3G55140	451.50
AT3G55150	0
AT3G55160	56
AT3G55170	802
AT3G55180	0
AT3G55190	0
AT3G55200	286.25
AT3G55210	0
AT3G55220	281.50
AT3G55230	0
AT3G55240	328
AT3G55250	2411.25
AT3G55252	0
AT3G55254	0
AT3G55260	687.50
AT3G55270	498
AT3G55280	1153.50
AT3G55290	119.08
AT3G55310	26.92
AT3G55320	149
AT3G55330	4076.00
AT3G55340	75.50
AT3G55350	242
AT3G55360	2232
AT3G55370	38
AT3G55380	533.50
AT3G55390	152.50
AT3G55400	719.50
AT3G55410	1099.50
AT3G55420	411
AT3G55430	1396.33
AT3G55440	12100.75
AT3G55450	869
AT3G55460	1269.00
AT3G55470	472.08
AT3G55480	146
AT3G55485	8
AT3G55490	119.50
AT3G55500	111
AT3G55510	61
AT3G55512	0
AT3G55515	4
AT3G55520	779.33
AT3G55530	350.33
AT3G55540	0
AT3G55550	0.67
AT3G55560	353.50
AT3G55566	0
AT3G55570	0
AT3G55573	0
AT3G55580	7.50
AT3G55590	0
AT3G55600	80
AT3G55605	139
AT3G55610	839.17
AT3G55620	1712.50
AT3G55630	433
AT3G55640	132.50
AT3G55646	249.50
AT3G55650	1
AT3G55660	20
AT3G55665	0
AT3G55670	0
AT3G55672	0
AT3G55677	0
AT3G55680	0
AT3G55690	60.50
AT3G55700	10
AT3G55710	100
AT3G55720	6
AT3G55730	82.50
AT3G55734	2
AT3G55735	0
AT3G55740	535
AT3G55750	1773.50
AT3G55760	256
AT3G55770	3413.50
AT3G55780	4
AT3G55790	1
AT3G55795	0
AT3G55800	15173.58
AT3G55810	0
AT3G55820	31
AT3G55830	535.17
AT3G55840	251.17
AT3G55850	156
AT3G55860	0
AT3G55870	0
AT3G55880	419.50
AT3G55890	12
AT3G55900	0
AT3G55910	4
AT3G55920	212.50
AT3G55930	0
AT3G55940	25
AT3G55950	269
AT3G55960	1662.50
AT3G55970	90
AT3G55980	1066.50
AT3G55990	47
AT3G56000	37
AT3G56010	1709.50
AT3G56020	949.83
AT3G56030	150.50
AT3G56040	574.50
AT3G56050	2397
AT3G56060	816
AT3G56070	688.50
AT3G56080	105
AT3G56085	0
AT3G56090	1256.17
AT3G56100	21
AT3G56110	562.50
AT3G56120	94
AT3G56130	1187
AT3G56140	777.50
AT3G56150	1132.50
AT3G56160	1602.00
AT3G56170	539.00
AT3G56180	0
AT3G56190	1634.50
AT3G56200	1188
AT3G56210	1039.67
AT3G56220	28
AT3G56230	3
AT3G56240	5023.00
AT3G56250	17
AT3G56260	261.50
AT3G56270	59
AT3G56290	3087.83
AT3G56300	28
AT3G56310	852.83
AT3G56320	27.33
AT3G56330	142.50
AT3G56340	3139.50
AT3G56350	0
AT3G56360	11782.17
AT3G56370	581.50
AT3G56380	0
AT3G56390	0
AT3G56400	1473.50
AT3G56408	46
AT3G56410	144
AT3G56420	0
AT3G56430	135
AT3G56440	76
AT3G56450	46
AT3G56460	1373
AT3G56470	58.33
AT3G56480	273.08
AT3G56490	1142.50
AT3G56500	2
AT3G56510	183
AT3G56520	0
AT3G56530	0
AT3G56540	1
AT3G56550	8
AT3G56560	0
AT3G56570	11
AT3G56580	365.00
AT3G56590	613
AT3G56600	1.50
AT3G56610	0
AT3G56620	127
AT3G56630	701.50
AT3G56640	45.25
AT3G56650	1560.50
AT3G56660	2
AT3G56670	0
AT3G56680	1714
AT3G56690	85.50
AT3G56700	1
AT3G56705	5
AT3G56710	1021
AT3G56720	208
AT3G56730	13
AT3G56740	266.50
AT3G56750	384.50
AT3G56760	329
AT3G56770	19
AT3G56780	0
AT3G56790	1
AT3G56800	13403.67
AT3G56810	175
AT3G56820	123
AT3G56825	21.50
AT3G56830	57
AT3G56840	413.50
AT3G56850	401.50
AT3G56860	678.83
AT3G56870	19
AT3G56880	1952
AT3G56890	12
AT3G56891	7
AT3G56900	713.00
AT3G56910	16408.75
AT3G56920	0
AT3G56930	156
AT3G56940	20622.44
AT3G56950	1252.28
AT3G56960	17
AT3G56970	11
AT3G56980	13
AT3G56990	124
AT3G57000	325.50
AT3G57010	26
AT3G57020	1167.50
AT3G57030	338
AT3G57040	586
AT3G57050	1956.50
AT3G57060	29
AT3G57062	513.50
AT3G57070	375
AT3G57072	1
AT3G57080	289
AT3G57090	1103
AT3G57100	5
AT3G57110	2
AT3G57120	293
AT3G57130	14
AT3G57140	168.50
AT3G57150	797.50
AT3G57157	125
AT3G57160	32
AT3G57170	267
AT3G57180	169.50
AT3G57190	292.50
AT3G57200	30
AT3G57210	1
AT3G57220	293
AT3G57230	525.33
AT3G57240	513
AT3G57250	0
AT3G57260	4732.83
AT3G57270	12
AT3G57280	1471.50
AT3G57290	820.50
AT3G57300	249.50
AT3G57310	0
AT3G57320	541.00
AT3G57330	842
AT3G57340	617.50
AT3G57350	73.50
AT3G57360	34
AT3G57370	0
AT3G57380	6
AT3G57390	206.33
AT3G57400	1243
AT3G57410	1117
AT3G57420	257.67
AT3G57430	83
AT3G57440	7
AT3G57450	1262.50
AT3G57460	96
AT3G57470	189.50
AT3G57480	233.50
AT3G57490	373
AT3G57500	35
AT3G57510	0
AT3G57520	2137.17
AT3G57530	407.50
AT3G57540	103
AT3G57550	707.50
AT3G57560	722
AT3G57570	76
AT3G57580	25
AT3G57590	77.50
AT3G57600	52
AT3G57610	1569.50
AT3G57620	0
AT3G57630	187.50
AT3G57640	76.50
AT3G57645	2
AT3G57650	670.50
AT3G57660	90
AT3G57670	25
AT3G57680	26
AT3G57690	0
AT3G57700	30
AT3G57710	109
AT3G57720	15
AT3G57730	40
AT3G57740	3
AT3G57750	137
AT3G57760	7
AT3G57765	31.50
AT3G57770	78.50
AT3G57780	102
AT3G57785	1203.50
AT3G57790	194
AT3G57800	1430.50
AT3G57810	236
AT3G57830	127
AT3G57840	0
AT3G57850	0
AT3G57860	64.50
AT3G57870	2788.50
AT3G57880	208.50
AT3G57890	1081
AT3G57900	0
AT3G57910	22
AT3G57920	33
AT3G57930	443.50
AT3G57940	97
AT3G57950	31
AT3G57958	0
AT3G57960	0
AT3G57965	12
AT3G57970	10
AT3G57980	83
AT3G57990	1359.83
AT3G58000	22
AT3G58010	674.67
AT3G58020	109.50
AT3G58030	739.50
AT3G58035	0
AT3G58040	301.50
AT3G58050	118
AT3G58060	0
AT3G58070	99
AT3G58080	0
AT3G58090	120
AT3G58100	117
AT3G58110	275.50
AT3G58120	1450.17
AT3G58130	135.50
AT3G58140	1590.50
AT3G58150	5
AT3G58160	18
AT3G58165	0
AT3G58170	578
AT3G58180	287
AT3G58190	0
AT3G58193	0
AT3G58196	0
AT3G58200	13
AT3G58210	0
AT3G58220	96.50
AT3G58230	0
AT3G58240	0
AT3G58250	0
AT3G58260	0
AT3G58270	45
AT3G58280	0
AT3G58290	0
AT3G58300	0
AT3G58310	0
AT3G58320	0
AT3G58330	0
AT3G58340	0
AT3G58350	8
AT3G58360	0
AT3G58370	0
AT3G58380	3
AT3G58390	0
AT3G58400	0
AT3G58410	0
AT3G58420	0
AT3G58430	25
AT3G58440	0
AT3G58450	2.50
AT3G58460	952.17
AT3G58470	410.67
AT3G58480	3
AT3G58490	696.50
AT3G58500	2817.00
AT3G58510	767.50
AT3G58520	71.50
AT3G58530	249
AT3G58540	9.50
AT3G58550	22.50
AT3G58560	972.50
AT3G58570	477.50
AT3G58580	251.50
AT3G58590	17.50
AT3G58600	352.17
AT3G58610	8712.00
AT3G58620	334
AT3G58630	206
AT3G58640	779.50
AT3G58650	34.50
AT3G58660	262
AT3G58670	293
AT3G58676	0
AT3G58680	3491.92
AT3G58690	187
AT3G58700	1221
AT3G58710	209
AT3G58720	41
AT3G58730	5321.25
AT3G58740	0.50
AT3G58750	1301.17
AT3G58760	314
AT3G58770	4
AT3G58780	54
AT3G58790	225.50
AT3G58795	34.50
AT3G58800	48
AT3G58810	5
AT3G58820	10
AT3G58830	419
AT3G58840	124
AT3G58850	165
AT3G58860	0
AT3G58877	0
AT3G58880	0
AT3G58890	0
AT3G58900	96
AT3G58910	0
AT3G58920	0
AT3G58930	45
AT3G58940	117
AT3G58950	0
AT3G58960	0
AT3G58970	698
AT3G58980	36.50
AT3G58990	1905.50
AT3G59000	101
AT3G59010	598.50
AT3G59020	946
AT3G59030	4.50
AT3G59040	251.50
AT3G59050	367.17
AT3G59052	367.17
AT3G59060	849.50
AT3G59068	25.50
AT3G59070	22.50
AT3G59080	429
AT3G59090	626.50
AT3G59100	53
AT3G59110	243
AT3G59120	20
AT3G59130	0
AT3G59140	38
AT3G59150	140
AT3G59160	0
AT3G59170	0
AT3G59180	0
AT3G59190	8
AT3G59200	7
AT3G59210	188
AT3G59220	6
AT3G59230	2
AT3G59240	0
AT3G59250	17
AT3G59260	2
AT3G59270	2
AT3G59280	698
AT3G59290	234
AT3G59300	543.83
AT3G59310	618.33
AT3G59320	89
AT3G59330	49.50
AT3G59340	1.50
AT3G59350	1240.33
AT3G59360	745.83
AT3G59370	7
AT3G59380	502
AT3G59390	94
AT3G59400	2905
AT3G59410	94
AT3G59415	0
AT3G59420	75
AT3G59430	22
AT3G59440	5
AT3G59450	5
AT3G59455	1
AT3G59460	0
AT3G59470	59.50
AT3G59480	17.50
AT3G59490	119.50
AT3G59500	654
AT3G59510	2
AT3G59520	80.50
AT3G59530	24.50
AT3G59540	2348.58
AT3G59550	38
AT3G59570	74
AT3G59580	14
AT3G59590	0
AT3G59600	1432.83
AT3G59610	0
AT3G59620	0
AT3G59630	104
AT3G59640	158
AT3G59650	325.50
AT3G59660	641.00
AT3G59670	135
AT3G59680	56
AT3G59690	38.25
AT3G59695	36.25
AT3G59700	49
AT3G59710	48
AT3G59730	1
AT3G59740	0
AT3G59750	1
AT3G59760	612.50
AT3G59765	85
AT3G59770	368.50
AT3G59780	1799.50
AT3G59790	3
AT3G59800	112
AT3G59810	584.50
AT3G59820	179.50
AT3G59830	2
AT3G59840	651
AT3G59845	0
AT3G59850	1
AT3G59870	367.50
AT3G59880	298.50
AT3G59884	3
AT3G59890	60
AT3G59900	71.50
AT3G59910	589.50
AT3G59920	2375.83
AT3G59923	0
AT3G59926	0
AT3G59930	53
AT3G59940	6439.67
AT3G59950	797.17
AT3G59960	0
AT3G59970	4220.42
AT3G59980	1708.83
AT3G59990	771.00
AT3G60000	2
AT3G60010	1
AT3G60020	0
AT3G60030	428
AT3G60040	53
AT3G60050	49
AT3G60060	0
AT3G60070	66
AT3G60075	0
AT3G60080	691
AT3G60090	0
AT3G60100	0
AT3G60110	69
AT3G60120	0
AT3G60130	758.50
AT3G60140	0
AT3G60150	167
AT3G60160	48
AT3G60176	0
AT3G60180	150.00
AT3G60190	600.50
AT3G60200	397
AT3G60210	1264.50
AT3G60220	208
AT3G60238	0
AT3G60240	737.50
AT3G60245	6560.00
AT3G60250	605
AT3G60260	412
AT3G60270	0
AT3G60280	0
AT3G60286	12
AT3G60290	105.50
AT3G60300	1291.33
AT3G60310	45
AT3G60318	0
AT3G60320	1187.50
AT3G60328	0
AT3G60330	5
AT3G60340	830.17
AT3G60350	178.67
AT3G60360	237.50
AT3G60370	767.83
AT3G60380	316.50
AT3G60390	383
AT3G60400	71
AT3G60410	766.50
AT3G60420	1793
AT3G60440	340
AT3G60450	517
AT3G60460	2
AT3G60470	11
AT3G60480	421
AT3G60490	47
AT3G60500	127
AT3G60510	148.50
AT3G60520	444.50
AT3G60530	1671
AT3G60540	151
AT3G60550	37
AT3G60560	0
AT3G60570	0
AT3G60580	53
AT3G60590	482.50
AT3G60600	1882.00
AT3G60620	344
AT3G60630	666.50
AT3G60640	180.50
AT3G60647	3
AT3G60650	4.67
AT3G60660	34
AT3G60670	33
AT3G60680	65
AT3G60690	826
AT3G60700	12
AT3G60710	10
AT3G60720	66.50
AT3G60730	2
AT3G60740	129
AT3G60750	23760.58
AT3G60760	0
AT3G60770	3574.50
AT3G60780	0
AT3G60790	0
AT3G60800	395
AT3G60805	0
AT3G60810	463.50
AT3G60820	2059.33
AT3G60830	388
AT3G60840	18
AT3G60850	266
AT3G60860	285.50
AT3G60870	0
AT3G60880	202
AT3G60890	10
AT3G60897	0
AT3G60900	45.50
AT3G60910	523.00
AT3G60920	7.50
AT3G60940	5.50
AT3G60950	0
AT3G60960	151
AT3G60961	7
AT3G60966	90
AT3G60970	0
AT3G60972	0
AT3G60980	239
AT3G60990	0
AT3G61010	223
AT3G61028	3.50
AT3G61030	0
AT3G61035	0.67
AT3G61040	0
AT3G61050	676
AT3G61060	279.50
AT3G61070	701.50
AT3G61080	844.25
AT3G61090	24.50
AT3G61100	144
AT3G61105	0
AT3G61110	5782.67
AT3G61111	3
AT3G61113	54
AT3G61117	0
AT3G61118	3
AT3G61120	0
AT3G61130	784.42
AT3G61140	243
AT3G61150	742
AT3G61160	95.50
AT3G61170	6
AT3G61172	0
AT3G61175	0
AT3G61177	0
AT3G61180	444.50
AT3G61182	0
AT3G61190	180.50
AT3G61198	97
AT3G61200	1105.25
AT3G61210	609
AT3G61220	842.50
AT3G61230	2
AT3G61240	556.50
AT3G61250	33
AT3G61260	2934
AT3G61270	1.50
AT3G61280	406.50
AT3G61290	0
AT3G61300	8.00
AT3G61310	349
AT3G61320	227.70
AT3G61340	2
AT3G61350	53.50
AT3G61360	26.83
AT3G61370	90
AT3G61380	48.00
AT3G61389	0
AT3G61390	1
AT3G61400	0
AT3G61410	8
AT3G61415	141.00
AT3G61420	94
AT3G61430	4685.33
AT3G61440	7215
AT3G61450	11
AT3G61460	2142.50
AT3G61470	106030.09
AT3G61480	346.50
AT3G61490	222
AT3G61500	0
AT3G61510	3.50
AT3G61520	90.50
AT3G61530	321.50
AT3G61540	403
AT3G61545	0
AT3G61550	576.50
AT3G61560	240.50
AT3G61570	49
AT3G61571	3
AT3G61580	3482.25
AT3G61590	130
AT3G61600	861.50
AT3G61610	97.50
AT3G61620	151.50
AT3G61630	389
AT3G61640	823
AT3G61650	103.50
AT3G61660	0
AT3G61670	195.50
AT3G61678	0
AT3G61680	11
AT3G61690	291.50
AT3G61700	607
AT3G61710	364
AT3G61715	0
AT3G61720	0
AT3G61723	0
AT3G61730	1
AT3G61740	42.50
AT3G61750	149
AT3G61755	0
AT3G61760	26
AT3G61763	0
AT3G61770	980.50
AT3G61780	94
AT3G61790	599
AT3G61800	66
AT3G61810	17
AT3G61820	1729.33
AT3G61825	0
AT3G61826	0
AT3G61827	0
AT3G61829	0
AT3G61830	295
AT3G61840	64
AT3G61850	57.50
AT3G61860	557
AT3G61870	5684
AT3G61880	38
AT3G61890	124
AT3G61897	0
AT3G61898	70.83
AT3G61900	47
AT3G61910	0.33
AT3G61920	39.50
AT3G61930	2
AT3G61940	1
AT3G61947	0
AT3G61950	70.50
AT3G61960	269
AT3G61962	0
AT3G61970	138
AT3G61980	270
AT3G61990	171
AT3G62000	152.50
AT3G62010	319
AT3G62020	309.50
AT3G62030	17221.33
AT3G62040	96.17
AT3G62050	53.33
AT3G62060	155
AT3G62070	91
AT3G62080	39
AT3G62090	19
AT3G62097	0
AT3G62100	12
AT3G62110	902.50
AT3G62120	1136.50
AT3G62130	292
AT3G62140	116.50
AT3G62150	220
AT3G62160	19
AT3G62170	0.67
AT3G62180	0
AT3G62190	691
AT3G62200	144
AT3G62210	0
AT3G62220	233.50
AT3G62230	0
AT3G62240	190
AT3G62245	0
AT3G62250	6910.83
AT3G62260	155
AT3G62270	16
AT3G62280	1.67
AT3G62285	0
AT3G62290	11292.00
AT3G62300	93.50
AT3G62310	436.75
AT3G62320	0
AT3G62330	156
AT3G62336	0
AT3G62340	0
AT3G62350	0
AT3G62360	522.83
AT3G62370	552
AT3G62380	2
AT3G62390	101
AT3G62400	1596.50
AT3G62410	13433.11
AT3G62420	650.00
AT3G62422	650.00
AT3G62430	1
AT3G62440	0
AT3G62450	501
AT3G62460	85
AT3G62470	35.96
AT3G62499	4.50
AT3G62500	30.50
AT3G62510	5
AT3G62528	0
AT3G62530	7718.50
AT3G62540	14.46
AT3G62550	2599.75
AT3G62560	491
AT3G62570	76
AT3G62580	1606.67
AT3G62590	50
AT3G62600	792.67
AT3G62610	15
AT3G62620	92
AT3G62630	1512.50
AT3G62640	0
AT3G62650	2060.00
AT3G62660	1665
AT3G62670	0
AT3G62680	2
AT3G62690	153
AT3G62700	563
AT3G62710	0
AT3G62720	440.50
AT3G62730	0
AT3G62735	0
AT3G62740	13
AT3G62750	730
AT3G62760	0
AT3G62770	673.50
AT3G62780	110.50
AT3G62790	942.50
AT3G62800	89.50
AT3G62810	618
AT3G62820	490
AT3G62830	884.50
AT3G62840	2207.50
AT3G62850	1
AT3G62860	150
AT3G62870	4539
AT3G62880	285
AT3G62890	25
AT3G62900	220
AT3G62907	0
AT3G62910	442.50
AT3G62920	144.50
AT3G62930	72.50
AT3G62940	340
AT3G62950	166
AT3G62960	38.50
AT3G62970	210.50
AT3G62980	2628
AT3G62988	0
AT3G62990	11
AT3G63000	675.50
AT3G63003	1
AT3G63006	0
AT3G63010	280.25
AT3G63020	0
AT3G63030	261
AT3G63040	1.50
AT3G63050	19
AT3G63052	0
AT3G63060	7
AT3G63070	184
AT3G63080	934.50
AT3G63088	18
AT3G63090	64.50
AT3G63095	1
AT3G63110	221
AT3G63120	908.50
AT3G63130	812.67
AT3G63140	18388.25
AT3G63150	496.50
AT3G63160	25034.17
AT3G63170	707.83
AT3G63180	324
AT3G63190	3313.50
AT3G63200	1268
AT3G63210	662
AT3G63220	206
AT3G63230	0
AT3G63233	0
AT3G63240	99.50
AT3G63250	410.50
AT3G63260	2036.50
AT3G63270	293
AT3G63280	30
AT3G63290	68
AT3G63300	116.50
AT3G63310	1096.50
AT3G63320	2
AT3G63340	253
AT3G63350	0
AT3G63360	0
AT3G63370	63.33
AT3G63375	3.83
AT3G63380	282.83
AT3G63390	482
AT3G63400	529.50
AT3G63410	12782
AT3G63420	560.50
AT3G63430	49
AT3G63440	205.50
AT3G63445	182
AT3G63450	138
AT3G63460	1388.50
AT3G63470	18
AT3G63480	21.50
AT3G63490	8376.33
AT3G63500	625.17
AT3G63510	276
AT3G63520	2622.50
AT3G63530	172
AT3G63540	6004.67
AT3G66652	14
AT3G66654	718.50
AT3G66656	0
AT3G66658	338.50
AT4G00005	0
AT4G00020	89
AT4G00026	412
AT4G00030	859
AT4G00040	192
AT4G00050	1829
